"churn"	"gbmPred"	"glmPred"
FALSE	0.0728876074501178	0.0543028160867679
FALSE	0.066540085421607	0.0755741908764156
TRUE	0.0906515752947149	0.199631939479658
FALSE	0.074183204305088	0.0938627700149302
FALSE	0.0922318782963255	0.168593608474893
FALSE	0.0583610421517508	0.0361545700733552
FALSE	0.128206918415791	0.701319929525542
FALSE	0.0564531773526456	0.0545037673298975
FALSE	0.0584821131984412	0.0354800883528424
FALSE	0.0564389185421924	0.0255464029675326
FALSE	0.0694836721719985	0.0403220324139845
FALSE	0.0861793264897629	0.185663151770243
TRUE	0.0836231500132111	0.209805811285621
FALSE	0.0576221581852496	0.0046529758913815
FALSE	0.0777806810700317	0.108544358300289
FALSE	0.0749591467915542	0.0919156940621092
FALSE	0.0749303805029332	0.095862629879209
FALSE	0.0761239673983718	0.118673745712041
TRUE	0.0571761374041507	0.0385412958414249
FALSE	0.0830285247744933	0.114971041838335
FALSE	0.0826405558852549	0.172461183120336
FALSE	0.0677525311914707	0.0346867018307183
FALSE	0.071039011052058	0.0684177252505483
FALSE	0.0564819272119505	0.0130465862494187
FALSE	0.0802693437116594	0.0408583057986933
FALSE	0.0756587023709033	0.0638361225854368
FALSE	0.0567063666808983	0.0413877160131271
FALSE	0.0744033362623422	0.0694209502824335
FALSE	0.0755174269037891	0.0880391805581317
FALSE	0.05645711399632	0.0889846122862941
FALSE	0.105250926322994	0.26021597446288
FALSE	0.0789220710559379	0.251294279521866
FALSE	0.0701534353587696	0.01967406715686
FALSE	0.0705763773397231	0.114574167759533
FALSE	0.0580963939386727	0.0559301625294612
TRUE	0.100282947191475	0.0858683860972409
FALSE	0.0677654105991962	0.0329682909956981
FALSE	0.0778108630012793	0.127878703610404
FALSE	0.0694836721719985	0.0664010861886903
FALSE	0.0708713765342274	0.0442690742895247
FALSE	0.0586605571976863	0.0597608311489039
FALSE	0.10633524691445	0.252029936503231
TRUE	0.0574630060320145	0.0346867018307183
FALSE	0.0580963939386727	0.025909927521115
FALSE	0.0566584589536239	0.0456102317184958
TRUE	0.0803037779776923	0.095706084029739
FALSE	0.0706451259275094	0.0394438723502624
FALSE	0.0717463301729623	0.103574170311145
FALSE	0.076612376567893	0.211755238726453
FALSE	0.059818421722079	0.0539030069761041
FALSE	0.0730367655618632	0.0327095313824399
FALSE	0.0686459305803285	0.0377583102462973
FALSE	0.097355336135064	0.196529554296535
FALSE	0.0694836721719985	0.0371586809655211
FALSE	0.0664845184467719	0.032597229808033
FALSE	0.0713385675641953	0.0762372459530197
FALSE	0.095950568016609	0.349805104308218
FALSE	0.068973800169275	0.0517532471577878
FALSE	0.070151637850854	0.0514829227400485
FALSE	0.0693978853170358	0.124069592001172
FALSE	0.074278405540287	0.115768379184
FALSE	0.0704921739874539	0.094421740809142
TRUE	0.10064783643694	0.178107643212471
FALSE	0.0584693162356971	0.102851049786766
FALSE	0.0876624669468045	0.102851049786766
FALSE	0.0784505678136862	0.126577450726288
FALSE	0.0564531773526456	0.0385891631021289
FALSE	0.072380623585332	0.0500548981635032
FALSE	0.0667356875771457	0.0717358515724196
FALSE	0.0789857936076233	0.225088952119548
FALSE	0.0762017090525625	0.0535300175206391
FALSE	0.0564553148147381	0.0303876748543522
FALSE	0.0575776511625167	0.0650133219580761
FALSE	0.0666975310960441	0.0244516445598134
FALSE	0.0724207525139705	0.0760107478441505
FALSE	0.077939332873099	0.0509918011980156
FALSE	0.0902766488779619	0.343799255192929
FALSE	0.0611901037179403	0.295448876844969
FALSE	0.0564389185421924	0.00939596637477889
FALSE	0.0777040527939542	0.0885385896233205
FALSE	0.0773303407530045	0.140581171009182
FALSE	0.0709947165642042	0.0346867018307183
FALSE	0.0756289780294366	0.0677642704876534
FALSE	0.0796047109350138	0.110286784213371
FALSE	0.0733779193057404	0.0802188247394875
FALSE	0.0674310958017858	0.0107478900429029
FALSE	0.0731154821528867	0.0871028333260349
FALSE	0.0741888327159993	0.108728316592522
FALSE	0.0744854716379789	0.110109552013503
FALSE	0.0722499913338383	0.0849529757995572
FALSE	0.0793594206170954	0.419190748481165
FALSE	0.0747482315133672	0.0746402566217288
FALSE	0.0605183483260713	0.0889846122862941
FALSE	0.0564256348701337	0.0193727845225921
FALSE	0.110089416054848	0.204036800792643
FALSE	0.0667406706937249	0.021089406930145
FALSE	0.0564531773526456	0.209805811285621
FALSE	0.0697643756011049	0.0357166621555033
FALSE	0.0718919132068975	0.0854728897280732
FALSE	0.0581351900859511	0.0217412021212553
TRUE	0.0868428553581307	0.251294279521866
FALSE	0.0715300018385588	0.0284421444427153
FALSE	0.0719966207017437	0.0629086951772887
FALSE	0.0677986605985142	0.0409252679233626
FALSE	0.0567602633125953	0.209805811285621
FALSE	0.0694836721719985	0.0309155844779963
FALSE	0.0580526458370761	0.0449348850232051
FALSE	0.0676635304802652	0.0961295090560057
FALSE	0.056421113387612	0.00402771183227657
FALSE	0.0673923585318677	0.0535059749484694
FALSE	0.0699582213866206	0.0756685218935674
FALSE	0.0564526023335274	0.0889846122862941
TRUE	0.0931587465345853	0.0741024443180426
FALSE	0.0741588761351197	0.071064660866778
FALSE	0.0729996374124639	0.0421695925479387
FALSE	0.0750413022946142	0.124008901611816
FALSE	0.0747704760317505	0.0825550239138298
FALSE	0.100938679348844	0.217789634518234
FALSE	0.0764087825777715	0.129191355068832
FALSE	0.0732416483087963	0.0417867443018196
FALSE	0.0778997767805963	0.0643045999286809
FALSE	0.0666241417356416	0.0136263835497082
FALSE	0.0722123698493956	0.0602013241936082
FALSE	0.0564581516604924	0.0159381784723644
FALSE	0.0567162803996716	0.0133075164869081
TRUE	0.0946239477731912	0.135012658850886
FALSE	0.0726422643447736	0.156372333253701
FALSE	0.0697236559271562	0.0389242686094382
FALSE	0.0731154821528867	0.076827562387869
TRUE	0.0767398801277794	0.165333847582715
FALSE	0.0673923585318677	0.0420120958293567
FALSE	0.0727625243061176	0.0486868154847756
FALSE	0.090939522177218	0.102145758682591
FALSE	0.0564353679687943	0.0541025633407506
FALSE	0.0865284197277445	0.229203334205839
FALSE	0.0699915381437391	0.066219699600906
TRUE	0.0674506183535267	0.0346867018307183
FALSE	0.0689563681305078	0.0389779002895727
FALSE	0.0760804051805125	0.0965546073872729
FALSE	0.0673923585318677	0.0582427689118688
FALSE	0.077045174149872	0.130864852568273
FALSE	0.0632304472567025	0.132747933098611
FALSE	0.0677525311914707	0.0346867018307183
FALSE	0.0574130059291812	0.0635736459086311
FALSE	0.0945184873426918	0.132476947065809
FALSE	0.0783203773596249	0.0915506861782574
FALSE	0.100016991123513	0.170795116772416
FALSE	0.0767608631223765	0.076561264788798
FALSE	0.0576815826244639	0.0230219633460093
FALSE	0.0567130485420969	0.0464680111828822
FALSE	0.0786428345521602	0.108132371054953
FALSE	0.0696577170819907	0.0346867018307183
FALSE	0.0788853591893485	0.0902594351449696
FALSE	0.0707637425196499	0.0771050718881894
FALSE	0.0832637221927829	0.0405363212754829
FALSE	0.0806323934163049	0.0476629177161772
FALSE	0.083454820027628	0.0593233577390148
FALSE	0.0721644093632725	0.0846570314521318
FALSE	0.0777796440203151	0.16212482381967
FALSE	0.0674349384483588	0.0662106946585251
FALSE	0.0726998351661811	0.0712077233092145
FALSE	0.0749117301074378	0.205308530025607
FALSE	0.0604464322649571	0.0790734890641032
TRUE	0.0679488958421227	0.0676745773800991
TRUE	0.0731154821528867	0.0717261541300158
FALSE	0.0566832341214298	0.0346867018307183
FALSE	0.0580522315574962	0.024378393649058
FALSE	0.068973800169275	0.060867764508151
FALSE	0.0748825793557409	0.0201431059643967
FALSE	0.0665495782233211	0.0294325392946736
FALSE	0.0702917126931231	0.0521379897962373
FALSE	0.0839871858443173	0.115369111526437
FALSE	0.091403468359572	0.095862629879209
FALSE	0.0723613850992288	0.0712077233092145
FALSE	0.0680754333828954	0.0554060517652879
FALSE	0.071033155345033	0.0303889758471912
FALSE	0.0745090768152878	0.074380929746712
FALSE	0.0578937106896391	0.0245648988996554
TRUE	0.0720414790987254	0.077383499758805
FALSE	0.0662096888571905	0.0155892577179343
FALSE	0.0582685868521043	0.0714665048042066
FALSE	0.0675881043536406	0.0286276482553279
FALSE	0.0565786690615619	0.01915083396181
FALSE	0.0814554671615084	0.10321204964828
FALSE	0.0817695852530509	0.211755238726453
FALSE	0.0749567904251998	0.0639616618205821
FALSE	0.076637752917893	0.0729679101098822
FALSE	0.0662096888571905	0.00944201375492997
FALSE	0.0831868374234414	0.0821969406038684
FALSE	0.0564626759335797	0.041233013769891
FALSE	0.0690243317568135	0.0370934976432615
FALSE	0.0599679540019372	0.0909029972075479
FALSE	0.0692959150963905	0.0270167761345721
TRUE	0.0708713765342274	0.0654898341154
FALSE	0.0580522315574962	0.0270167761345721
FALSE	0.0733334539784481	0.0349871141495743
FALSE	0.0664845184467719	0.0534145120977568
FALSE	0.08488217799582	0.087726058732377
FALSE	0.0928305213125865	0.0834469514716122
TRUE	0.0865515001248588	0.139171288312188
FALSE	0.0826516981956205	0.131851089599813
FALSE	0.0716123941516065	0.157648946510288
FALSE	0.0764072531080389	0.0629172812921224
FALSE	0.0747482315133672	0.0466413991346823
FALSE	0.0745925748587172	0.0510461337174178
FALSE	0.0772214495698673	0.118204453510471
FALSE	0.0772659232966501	0.145367214776362
FALSE	0.0850995627642342	0.190434392322081
FALSE	0.0728500019994503	0.025668236654641
FALSE	0.0825193394387634	0.0460865298106473
FALSE	0.0676763950320022	0.0862639172340963
FALSE	0.0677986605985142	0.0213939497161323
FALSE	0.075856012497116	0.064540037509884
FALSE	0.0734441952053315	0.106653598784444
FALSE	0.0574906270388924	0.126146222488115
TRUE	0.0745432511685449	0.0718452197667865
FALSE	0.0699614413993139	0.0527202558544475
FALSE	0.0670118857148864	0.0255707245708098
FALSE	0.0723905423582385	0.0847238613679367
FALSE	0.0710560059051226	0.0202010116290698
FALSE	0.0564389185421924	0.0346867018307183
FALSE	0.068063878011394	0.0667443900744181
FALSE	0.0564545840652612	0.0281286771148709
FALSE	0.073312718111821	0.16001350733851
FALSE	0.070832127929245	0.0684177252505483
FALSE	0.0662096888571905	0.0255120725716942
TRUE	0.0721899550594078	0.0520969411306127
FALSE	0.070297008010072	0.0787292110620703
FALSE	0.07086423192717	0.0126663023245349
FALSE	0.0747482315133672	0.0899391954961686
FALSE	0.0576646475530378	0.00946452646099356
FALSE	0.0613177911094474	0.135012658850886
FALSE	0.0587578186550451	0.0694203526070842
FALSE	0.0719939112952888	0.0396574642767474
FALSE	0.0804613976607717	0.0471533358888456
FALSE	0.0723994363575975	0.0822596477712416
FALSE	0.087134918380092	0.157894284109646
FALSE	0.0581939550922406	0.0461230731351325
FALSE	0.07906242729631	0.055629230310304
FALSE	0.0724274226188844	0.0834469514716122
FALSE	0.0580608812543992	0.038109388010049
FALSE	0.0665846922178645	0.00670635114984073
FALSE	0.0747513060218617	0.0644904060792331
FALSE	0.0580979741583611	0.0190550335148011
FALSE	0.0699167611894067	0.0659695924221347
FALSE	0.0734196312358282	0.0597608311489039
FALSE	0.0673923585318677	0.0351523474717591
FALSE	0.0961131048662287	0.173019390058497
FALSE	0.0840373607317711	0.121068940016235
FALSE	0.0721883652400374	0.088353311771963
TRUE	0.0967174737912528	0.195298840218493
FALSE	0.0737421845575597	0.0339027386046981
FALSE	0.087151388167475	0.0861755036499007
FALSE	0.0764460355774928	0.0407397358248259
FALSE	0.0828079371951795	0.0584573989637917
FALSE	0.073299886575654	0.0640079909459825
FALSE	0.0733059875848727	0.0433032098118041
FALSE	0.0724274226188844	0.0749105064425713
FALSE	0.0716855565789356	0.0549553867902049
FALSE	0.0942214175764073	0.143917370913657
FALSE	0.0576082082088803	0.0131556081578135
FALSE	0.0576646475530378	0.0174965673388174
FALSE	0.0717809016607347	0.0810877427681283
FALSE	0.0769790524385478	0.221577094795682
FALSE	0.0945124560855907	0.184647006331175
FALSE	0.0568535165907824	0.025909927521115
FALSE	0.0678428095961226	0.0567609409883002
FALSE	0.108693547818785	0.136387087142095
FALSE	0.071947855498775	0.127878703610404
FALSE	0.0861779394172736	0.0643045999286809
FALSE	0.0832642041297314	0.0650133219580761
FALSE	0.0750797206952089	0.0693666931538086
FALSE	0.0696657687808077	0.0164357951701384
FALSE	0.0565210773655922	0.0889846122862941
TRUE	0.0824377917554858	0.209805811285621
FALSE	0.0579125606506711	0.0612584784806186
FALSE	0.081406547640189	0.249854546643481
FALSE	0.0800918986209386	0.057090744157921
FALSE	0.0737836290917261	0.084132857424456
FALSE	0.0905853312718647	0.103574170311145
FALSE	0.0726673854938292	0.0718009078958261
FALSE	0.0580028330516454	0.0346867018307183
FALSE	0.0592196251734397	0.0968831504256366
FALSE	0.0565012191588171	0.0229352570989878
TRUE	0.0820330028588815	0.0622213892638409
FALSE	0.0738924100720829	0.103937414227485
TRUE	0.076918366234409	0.209805811285621
FALSE	0.0731487858054104	0.0972254734347341
FALSE	0.102123911193715	0.236183155924485
FALSE	0.067410820230449	0.0226846323804917
FALSE	0.0584469610263197	0.0232880237282441
FALSE	0.066885739771141	0.0889846122862941
FALSE	0.0678569165910736	0.0346867018307183
FALSE	0.0564389185421924	0.0179949866316574
FALSE	0.0712893431615402	0.0886684548543516
FALSE	0.071033155345033	0.102132402649892
FALSE	0.0714369133685184	0.0458173192457488
FALSE	0.067068247657215	0.00995639598887961
FALSE	0.0565001357014573	0.0346867018307183
FALSE	0.135530399615004	0.358033668981162
FALSE	0.0673923585318677	0.0878159102677187
FALSE	0.0576646475530378	0.0164357951701384
FALSE	0.0748986769139337	0.0326275280688147
FALSE	0.0673488280970649	0.0402087809257103
FALSE	0.0738444239457626	0.159489168486957
FALSE	0.0760419764994925	0.064540037509884
FALSE	0.0724298965473234	0.0625154455222183
FALSE	0.0580204573741524	0.0889846122862941
FALSE	0.0792425752290327	0.139171288312188
FALSE	0.0674349384483588	0.0306110125280363
FALSE	0.0564531773526456	0.0889846122862941
FALSE	0.0728451853613986	0.0314759075687509
FALSE	0.056421113387612	0.00406439301027469
FALSE	0.0737582069680627	0.0817887102126611
FALSE	0.0564531773526456	0.0230549335724725
FALSE	0.0698595040209505	0.0130465862494187
FALSE	0.0704978959463352	0.0698727286328444
FALSE	0.0565874259785965	0.0440690798041578
FALSE	0.0947701349490278	0.0896199801251273
FALSE	0.0703554836361505	0.0889846122862941
FALSE	0.0728876074501178	0.0561367784047319
FALSE	0.0564731301165018	0.209805811285621
FALSE	0.083534785660429	0.277713172022691
FALSE	0.0801593188129332	0.108762913080209
FALSE	0.0742560296510792	0.0353183325800964
FALSE	0.0796450597322172	0.0825550239138298
FALSE	0.0666975310960441	0.0255464029675326
FALSE	0.0700234314059738	0.056821052559017
FALSE	0.0565354662351301	0.0303550965807558
FALSE	0.0769452755223707	0.0613158846017905
FALSE	0.0856672298029416	0.123495215028417
FALSE	0.0694836721719985	0.059835129180124
FALSE	0.0749357904017793	0.0626300106910435
FALSE	0.0723426945156439	0.0535493478064831
FALSE	0.0722139308929016	0.05739162141252
FALSE	0.0737145205270555	0.141053779665325
FALSE	0.0684196026163821	0.0871096358107203
FALSE	0.0816242178867248	0.0493171404409778
FALSE	0.0718619177348026	0.0744182975362584
FALSE	0.0585137761977945	0.0525254342432914
FALSE	0.0878389827325999	0.0793584137202901
FALSE	0.0716287087406407	0.0236460849395426
FALSE	0.071033155345033	0.032653764684875
FALSE	0.0907252461867649	0.168593608474893
FALSE	0.0754837867491066	0.0902594351449696
FALSE	0.0812667882083469	0.209829957339207
FALSE	0.0899702399823542	0.164795495149731
FALSE	0.0673923585318677	0.0301924610888762
FALSE	0.0568391627548502	0.0324124535469855
FALSE	0.0767713267302947	0.13095939021636
FALSE	0.0681530147392371	0.0271541347490632
FALSE	0.0923506283230769	0.0597030750846689
FALSE	0.0774198373731425	0.102132402649892
FALSE	0.0745520567904151	0.0484611588643904
FALSE	0.0800268705017822	0.192193377939028
TRUE	0.103169482932558	0.430644687957681
FALSE	0.0759127150686007	0.0965546073872729
FALSE	0.0764707147787305	0.0283842062741031
TRUE	0.0719966207017437	0.0513711897839271
FALSE	0.0850781356409362	0.100003104892483
FALSE	0.07645378540899	0.0810877427681283
FALSE	0.069946198648655	0.0276699282003088
FALSE	0.0667764409388322	0.0130465862494187
TRUE	0.0692127795147666	0.129631448803778
FALSE	0.0662096888571905	0.0370180879919086
FALSE	0.0891668546543319	0.174140088478454
FALSE	0.0765697048305558	0.119005929173452
FALSE	0.0580724524700591	0.0523313732570632
FALSE	0.0564393034448544	0.0226741118699816
FALSE	0.0748503066239979	0.0331509397138465
FALSE	0.0680291294054087	0.0889846122862941
FALSE	0.077859507056175	0.0659184113417281
FALSE	0.0579757787683796	0.0359219209695574
FALSE	0.0765364201334358	0.133327907975893
FALSE	0.0779697047486617	0.0743137229136479
FALSE	0.0947315871315378	0.177536544414038
TRUE	0.0986794831848867	0.293825238845089
TRUE	0.0713476476068738	0.0355046943044979
FALSE	0.0758332269066447	0.0672536737694469
FALSE	0.0754546403000033	0.0571806667865469
FALSE	0.0828729641355785	0.0837462019170607
FALSE	0.0689093221335375	0.0475176059473249
FALSE	0.077314200920973	0.070181228095872
FALSE	0.0901008570653733	0.185663151770243
FALSE	0.0584137461537619	0.0511811629196287
FALSE	0.070524204874009	0.0259201758679637
FALSE	0.0699786477139232	0.0346867018307183
FALSE	0.0842226038127105	0.145367214776362
FALSE	0.0703501492882907	0.0238321315286656
FALSE	0.0690682574008038	0.0889846122862941
FALSE	0.0744215662402398	0.0633708270852591
FALSE	0.0667371734971066	0.0306279966759486
FALSE	0.0564393034448544	0.0387656067370446
FALSE	0.0564819272119505	0.0346867018307183
FALSE	0.0780671674755836	0.155344472658942
TRUE	0.0946546449495635	0.124008901611816
TRUE	0.083620398852512	0.0889846122862941
TRUE	0.079540699391829	0.119827460279899
FALSE	0.0763592534732477	0.105033909988854
FALSE	0.0564735152385159	0.0224520480876302
FALSE	0.0573627441678218	0.0889846122862941
FALSE	0.0572360631695985	0.0709498072659102
FALSE	0.0701055941222011	0.0483803496172667
FALSE	0.0683990706554321	0.0374526834676178
FALSE	0.0749217795848907	0.084132857424456
FALSE	0.0578942807582068	0.0226768530606124
FALSE	0.0581691963882505	0.0523313732570632
FALSE	0.0761882426077036	0.12603626955042
FALSE	0.087310286212503	0.105401671400237
FALSE	0.0723242797064512	0.0624497086662237
FALSE	0.0564490509507824	0.0106032634515311
FALSE	0.0812918765288648	0.125947111800785
FALSE	0.0670006230291728	0.013549892824009
FALSE	0.0697343556318225	0.0405188177658248
FALSE	0.0680754333828954	0.0849519157631357
FALSE	0.0564873970527778	0.0889846122862941
FALSE	0.0785232855874378	0.165042639169216
FALSE	0.0735273197001358	0.059549499370136
FALSE	0.0816518497995945	0.66237670460449
FALSE	0.0740556896042895	0.0731797217120415
FALSE	0.0687678314797018	0.0812442644896392
FALSE	0.0915398611150801	0.12744368907527
FALSE	0.075856012497116	0.0909029972075479
FALSE	0.0568769044138529	0.0834469514716122
FALSE	0.0743571533359977	0.153813028309344
FALSE	0.0738893267247682	0.0487706000893966
FALSE	0.0709023397311225	0.0588264285892792
FALSE	0.0731602973281215	0.109354634637259
FALSE	0.0662096888571905	0.0126699285002158
FALSE	0.0689252502557445	0.0569242281649341
TRUE	0.10811221887212	0.136847841187949
FALSE	0.0747611098193149	0.0379664544305599
FALSE	0.0786922252536624	0.173329868487117
FALSE	0.0724028149005543	0.0394279769625322
FALSE	0.0683716898246115	0.0652600569853738
FALSE	0.0564389185421924	0.0130465862494187
FALSE	0.0706828304818434	0.0384933232940673
FALSE	0.073348160449882	0.0708524136642107
FALSE	0.0591303241318958	0.0889846122862941
FALSE	0.0564531773526456	0.0219982799991899
FALSE	0.0575840241029671	0.0161851059660025
FALSE	0.111611256121691	0.189832897257399
FALSE	0.05645711399632	0.0121302555203013
FALSE	0.0564389185421924	0.00788912445062949
TRUE	0.104082427424119	0.263993381393603
FALSE	0.0695520307615044	0.0563518560259792
FALSE	0.056421113387612	0.00580430890677271
FALSE	0.0771153244169413	0.251294279521866
FALSE	0.0798195549652969	0.0694203526070842
FALSE	0.0719966207017437	0.0535059749484694
FALSE	0.088434675948325	0.117994772697513
FALSE	0.0997282457541366	0.274755430076403
FALSE	0.0936268640993043	0.12274148459571
FALSE	0.0564389185421924	0.0346867018307183
FALSE	0.0851101123497574	0.130753819123402
FALSE	0.0565395985753907	0.0346867018307183
FALSE	0.0564873970527778	0.0889846122862941
FALSE	0.0844452762569405	0.146829159465632
FALSE	0.0766744554567211	0.0738348770184077
FALSE	0.0720343105906661	0.024309392057993
FALSE	0.0772724646580356	0.419190748481165
FALSE	0.0662515746209099	0.0197045317337484
FALSE	0.0671583184878204	0.0198100489661008
FALSE	0.0581211235678079	0.0349492450218011
FALSE	0.070309071429758	0.0242203395091802
FALSE	0.0755643159067674	0.127009938850224
FALSE	0.0971355831753829	0.191037343850699
FALSE	0.0763725046995445	0.128752534414508
TRUE	0.0571774141351179	0.0305374919977938
FALSE	0.0577218668428111	0.0149870051872799
FALSE	0.0887744578399536	0.0382528382998993
FALSE	0.0697639473505207	0.0321987495670975
FALSE	0.066540085421607	0.0431264881336085
FALSE	0.0767657229240272	0.0761384413460088
FALSE	0.0730212939666059	0.047501797889861
FALSE	0.0677525311914707	0.0346867018307183
FALSE	0.056421113387612	0.0141378833131809
FALSE	0.0673464855964317	0.00483948214234251
TRUE	0.100057938957763	0.360731629281881
FALSE	0.0762131672687854	0.0796442762535219
FALSE	0.0665298461369657	0.0330618213910409
FALSE	0.0567596853537313	0.0889846122862941
FALSE	0.079939989752479	0.18803714376844
FALSE	0.0784982581033085	0.66237670460449
TRUE	0.0737292484130269	0.0951876317958482
FALSE	0.0580522315574962	0.0517532471577878
TRUE	0.0674057655601487	0.0444408238667937
FALSE	0.0565190480786593	0.0757266595310179
FALSE	0.0564110481183463	0.0143844505165506
FALSE	0.087545695135195	0.0668261176643033
FALSE	0.0785125439545554	0.0871028333260349
FALSE	0.0880051736415146	0.124008901611816
FALSE	0.0675501100918558	0.0493171404409778
FALSE	0.0683356888165761	0.037545999439577
FALSE	0.0917049848966886	0.144399310815254
FALSE	0.0564759678038816	0.0889846122862941
FALSE	0.0724021528479012	0.0657818990023361
FALSE	0.0696113600627197	0.0737113703239605
FALSE	0.0580642649764027	0.0265080762232247
FALSE	0.0757342283841855	0.139171288312188
FALSE	0.107425949093944	0.283399928637629
FALSE	0.0665082920581161	0.0102692003438749
FALSE	0.0789790565723435	0.0424862808398523
FALSE	0.0705763773397231	0.0684177252505483
FALSE	0.0688154013822682	0.0488904475933888
FALSE	0.0765209762249774	0.101418209246796
FALSE	0.0564389185421924	0.0128330114898579
FALSE	0.0820750406608994	0.173579024778229
FALSE	0.0710253088259329	0.0410788650050377
FALSE	0.0757726964532732	0.149292761419258
FALSE	0.0626147992620492	0.0346867018307183
FALSE	0.096113789684367	0.126577450726288
FALSE	0.057752089297943	0.103574170311145
FALSE	0.0710059406981414	0.0346867018307183
FALSE	0.0712339950481597	0.0790734890641032
FALSE	0.070683864800649	0.0362616565547535
FALSE	0.0936180691864224	0.104667281619235
FALSE	0.107454095901666	0.0337826948103776
FALSE	0.082146982442986	0.0972382572739321
FALSE	0.0587352645692556	0.0194497518121891
FALSE	0.0580706504834717	0.0260086986047679
FALSE	0.0581211235678079	0.0353466538791015
FALSE	0.0815830656655045	0.201510942437475
FALSE	0.0690847454561931	0.0456102317184958
FALSE	0.0564353679687943	0.0243267700201427
FALSE	0.0825573405518206	0.092530001047377
FALSE	0.0597448326446433	0.0346867018307183
FALSE	0.0773970282524264	0.0335286104323435
TRUE	0.112124382674533	0.35713633352283
TRUE	0.0719990882686335	0.0571597810949994
FALSE	0.0569331079788696	0.0889846122862941
FALSE	0.0919825518214255	0.185663151770243
FALSE	0.0573852069514089	0.0252082569695808
FALSE	0.0703554836361505	0.0889846122862941
FALSE	0.0751600702836765	0.072061677872789
FALSE	0.0671741017620176	0.0876595825042212
FALSE	0.056411382600384	0.0889846122862941
FALSE	0.0729218117317943	0.0779535877351639
FALSE	0.0669348771418764	0.0606448546632617
